cistron_id,num_tus,tu_ids,num_operons,operon_ids
EG12225_RNA,1,TU0-13953[c],1,1048
EG12228_RNA,1,TU0-8586[c],1,2023
EG12229_RNA,1,TU0-8587[c],1,2024
EG12230_RNA,1,TU0-8491[c],1,1941
EG12231_RNA,1,TU0-1198[c],1,57
EG12232_RNA,1,TU0-13956[c],1,1049
EG12233_RNA,1,TU0-13957[c],1,1050
EG12234_RNA,1,TU0-13958[c],1,1051
EG12235_RNA,1,TU00239[c],1,2374
EG12236_RNA,1,TU00239[c],1,2374
EG12237_RNA,1,TU00239[c],1,2374
EG12240_RNA,1,TU0-13964[c],1,1053
EG12241_RNA,1,TU0-13964[c],1,1053
EG12242_RNA,2,TU0-14433[c];TU0-14718[c],1,1379
EG12243_RNA,3,TU0-14433[c];TU0-2261[c];TU0-45268[c],1,1379
EG12244_RNA,1,TU0-13965[c],1,1054
EG12245_RNA,1,TU0-8360[c],1,1923
EG12246_RNA,1,TU0-8588[c],1,2025
EG12247_RNA,1,TU0-13966[c],1,1055
EG12248_RNA,1,TU0-13967[c],1,1056
EG12249_RNA,1,TU0-13968[c],1,1057
EG12251_RNA,1,TU0-13969[c],1,1058
EG12252_RNA,1,TU0-1549[c],1,1491
EG12253_RNA,1,TU0-7301[c],1,1850
EG12254_RNA,1,TU-8417[c],1,20
EG12256_RNA,1,TU0-13971[c],1,1059
EG12257_RNA,1,TU0-8365[c],1,1921
EG12258_RNA,2,TU0-8354[c];TU0-8365[c],1,1921
EG12259_RNA,2,TU0-8354[c];TU0-8365[c],1,1921
EG12260_RNA,1,TU0-8365[c],1,1921
EG12262_RNA,1,TU0-14316[c],1,1320
EG12263_RNA,1,TU0-13972[c],1,1060
EG12264_RNA,1,TU0-13972[c],1,1060
EG12265_RNA,1,TU0-13972[c],1,1060
EG12266_RNA,1,TU0-13974[c],1,1062
EG12267_RNA,1,TU0-13975[c],1,1063
EG12268_RNA,1,TU0-42492[c],1,1644
EG12269_RNA,1,TU0-13977[c],1,1064
EG12270_RNA,1,TU0-13978[c],1,1065
EG12271_RNA,1,TU0-13979[c],1,1066
EG12272_RNA,1,TU0-13980[c],1,1067
EG12273_RNA,1,TU0-8589[c],1,2026
EG12274_RNA,1,TU0-8590[c],1,2027
EG12275_RNA,1,TU00374[c],1,2423
EG12276_RNA,1,TU00374[c],1,2423
EG12277_RNA,1,TU0-13985[c],1,1072
EG12278_RNA,1,TU368[c],1,2491
EG12279_RNA,1,TU0-14454[c],1,1382
EG12280_RNA,1,TU0-14454[c],1,1382
EG12281_RNA,1,TU0-14454[c],1,1382
EG12282_RNA,1,TU0-14454[c],1,1382
EG12283_RNA,1,TU0-14454[c],1,1382
EG12284_RNA,1,TU0-14454[c],1,1382
EG12285_RNA,1,TU0-14454[c],1,1382
EG12286_RNA,1,TU0-14454[c],1,1382
EG12287_RNA,1,TU0-14454[c],1,1382
EG12288_RNA,1,TU0-8591[c],1,2028
EG12289_RNA,1,TU0-8592[c],1,2029
EG12290_RNA,1,TU0-13986[c],1,1073
EG12291_RNA,1,TU0-13986[c],1,1073
EG12292_RNA,1,TU00138[c],1,2316
EG12293_RNA,1,TU0-13987[c],1,1074
EG12294_RNA,2,TU0-13996[c];TU0-42596[c],1,1081
EG12295_RNA,2,TU0-13997[c];TU0-42596[c],1,1081
EG12296_RNA,1,TU0-13998[c],1,1082
EG12297_RNA,1,TU0-13998[c],1,1082
EG12298_RNA,1,TU0-13998[c],1,1082
EG12301_RNA,1,TU-8423[c],1,24
EG12302_RNA,1,TU0-13135[c],1,357
EG12303_RNA,1,TU0-13135[c],1,357
EG12304_RNA,1,TU0-13206[c],1,410
EG12305_RNA,1,TU0-13206[c],1,410
EG12308_RNA,1,TU0-13668[c],1,806
EG12309_RNA,1,TU0-12786[c],1,63
EG12310_RNA,1,TU0-13656[c],1,795
EG12311_RNA,1,TU00423[c],1,2433
EG12312_RNA,1,TU0-12810[c],1,84
EG12313_RNA,1,TU0-12810[c],1,84
EG12314_RNA,2,TU0-12810[c];TU0-14495[c],1,84
EG12315_RNA,1,TU0-8539[c],1,1982
EG12316_RNA,1,TU0-14608[c],1,1430
EG12318_RNA,1,TU0-3124[c],1,1578
EG12319_RNA,1,TU0-45255[c],1,1731
EG12320_RNA,1,TU0-12815[c],1,88
EG12321_RNA,1,TU0-12815[c],1,88
EG12322_RNA,1,TU0-12816[c],1,89
EG12323_RNA,1,TU0-13564[c],1,717
EG12325_RNA,1,TU0-14300[c],1,91
EG12326_RNA,1,TU0-14300[c],1,91
EG12327_RNA,1,TU0-14300[c],1,91
EG12328_RNA,1,TU0-14301[c],1,1307
EG12329_RNA,1,TU0-12819[c],1,92
EG12330_RNA,1,TU0-14344[c],1,1336
EG12331_RNA,1,TU0-12821[c],1,94
EG12332_RNA,1,TU0-8480[c],1,1934
EG12333_RNA,1,TU0-12822[c],1,95
EG12334_RNA,1,TU0-12822[c],1,95
EG12335_RNA,1,TU0-4501[c],1,1707
EG12336_RNA,1,TU0-12825[c],1,97
EG12337_RNA,1,TU0-12826[c],1,98
EG12338_RNA,1,TU0-12866[c],1,129
EG12339_RNA,1,TU0-12866[c],1,129
EG12340_RNA,1,TU0-12865[c],1,128
EG12341_RNA,3,TU0-42636[c];TU0-42642[c];TU00526[c],1,1676
EG12342_RNA,1,TU0-14222[c],1,1270
EG12343_RNA,1,TU0-8627[c],1,2057
EG12344_RNA,1,TU0-1802[c],1,1502
EG12345_RNA,1,TU0-13310[c],1,494
EG12347_RNA,1,TU0-13453[c],1,627
EG12352_RNA,1,TU0-14034[c],1,1117
EG12354_RNA,1,TU0-12835[c],1,104
EG12356_RNA,1,TU0-8341[c],1,1917
EG12357_RNA,1,TU0-5322[c],1,1767
EG12358_RNA,1,TU0-6629[c],1,1824
EG12359_RNA,2,TU0-13032[c];TU0-13033[c],1,261
EG12360_RNA,2,TU0-14305[c];TU00047[c],1,1311
EG12361_RNA,1,TU0-13755[c],1,876
EG12362_RNA,1,TU00298[c],1,1420
EG12363_RNA,1,TU0-13842[c],1,948
EG12365_RNA,1,TU0-13920[c],1,1020
EG12366_RNA,1,TU0-13805[c],1,915
EG12367_RNA,1,TU0-1821[c],1,1503
EG12368_RNA,1,TU0-4604[c],1,1741
EG12369_RNA,1,TU0-13392[c],1,569
EG12370_RNA,1,TU0-13148[c],1,368
EG12371_RNA,1,TU0-13881[c],1,985
EG12372_RNA,1,TU0-13740[c],1,864
EG12373_RNA,1,TU0-13739[c],1,863
EG12374_RNA,1,TU0-6885[c],1,1813
EG12375_RNA,1,TU0-13087[c],1,313
EG12376_RNA,1,TU0-8735[c],1,2153
EG12378_RNA,1,TU0-13442[c],1,617
EG12379_RNA,1,TU0-13442[c],1,617
EG12380_RNA,1,TU0-4927[c],1,1750
EG12381_RNA,1,TU0-1022[c],1,40
EG12384_RNA,1,TU0-12962[c],1,207
EG12385_RNA,1,TU0-14359[c],1,1348
EG12386_RNA,2,TU0-14294[c];TU0-198884[c],1,1302
EG12387_RNA,3,TU0-198883[c];TU0-198884[c];TU0-4001[c],1,1302
EG12388_RNA,1,TU0-12968[c],1,212
EG12391_RNA,1,TU0-13376[c],1,555
EG12392_RNA,1,TU0-13179[c],1,392
EG12393_RNA,1,TU00368[c],1,2421
EG12394_RNA,1,TU0-41857[c],1,1622
EG12395_RNA,1,TU0-14366[c],1,1353
EG12396_RNA,1,TU0-8722[c],1,2141
EG12397_RNA,1,TU0-13095[c],1,320
EG12399_RNA,2,TU0-14518[c];TU0-7981[c],1,1409
EG12400_RNA,1,TU0-8825[c],1,2225
EG12401_RNA,1,TU0-13650[c],1,791
EG12402_RNA,1,TU00249[c],1,1384
EG12403_RNA,2,TU0-14458[c];TU00249[c],1,1384
EG12404_RNA,1,TU0-8690[c],1,2112
EG12405_RNA,1,TU0-8691[c],1,2113
EG12406_RNA,1,TU0-13050[c],1,278
EG12407_RNA,1,TU0-13063[c],1,290
EG12409_RNA,1,TU0-13640[c],1,782
EG12410_RNA,1,TU0-13639[c],1,781
EG12411_RNA,1,TU00331[c],1,1413
EG12412_RNA,1,TU00331[c],1,1413
EG12414_RNA,5,TU0-14638[c];TU0-198876[c];TU00169[c];gatYZABC[c];gatZABC[c],1,1442
EG12415_RNA,5,TU0-14638[c];TU0-198876[c];TU00169[c];gatYZABC[c];gatZABC[c],1,1442
EG12417_RNA,3,TU0-14638[c];TU0-198876[c];TU00169[c],1,1442
EG12419_RNA,2,TU00169[c];gatYZABC[c],1,1442
EG12421_RNA,1,TU0-13053[c],1,281
EG12422_RNA,1,TU0-13052[c],1,280
EG12423_RNA,1,TU302[c],1,1517
EG12424_RNA,1,TU0-4201[c],1,1624
EG12427_RNA,1,TU0-14276[c],1,1297
EG12428_RNA,2,TU0-42518[c];TU0-6941[c],1,1654
EG12429_RNA,1,TU0-12943[c],1,192
EG12431_RNA,1,TU0-13210[c],1,413
EG12432_RNA,1,TU0-13374[c],1,553
EG12433_RNA,1,TU0-13195[c],1,402
EG12434_RNA,2,TU-8393[c];TU0-4192[c],1,10
EG12436_RNA,1,TU0-4222[c],1,1626
EG12437_RNA,3,TU0-14538[c];TU0-5843[c];TU00298[c],1,1420
EG12438_RNA,2,TU0-14538[c];TU00298[c],1,1420
EG12439_RNA,1,TU0-14166[c],1,1227
EG12440_RNA,1,TU0-45213[c],1,1717
EG12442_RNA,1,TU0-13682[c],1,817
EG12443_RNA,1,TU0-13809[c],1,919
EG12444_RNA,1,TU0-13137[c],1,359
EG12445_RNA,1,TU0-8743[c],1,2161
EG12446_RNA,1,TU0-13678[c],1,813
EG12448_RNA,1,TU0-14365[c],1,1352
EG12449_RNA,1,TU0-13593[c],1,744
EG12450_RNA,1,TU0-4441[c],1,1702
EG12454_RNA,1,TU0-8556[c],1,1996
EG12455_RNA,1,TU0-13751[c],1,874
EG12458_RNA,2,TU0-14547[c];TU0-4502[c],1,1423
EG12462_RNA,1,TU0-14134[c],1,1199
EG12469_RNA,1,TU0-14139[c],1,1202
EG12475_RNA,1,TU0-14147[c],1,1209
EG12494_RNA,1,TU0-5162[c],1,1760
EG12495_RNA,1,TU0-5162[c],1,1760
EG12504_RNA,1,TU0-14159[c],1,1220
EG12517_RNA,1,TU0-14166[c],1,1227
EG12518_RNA,1,TU0-14166[c],1,1227
EG12520_RNA,1,TU0-14166[c],1,1227
EG12522_RNA,1,TU0-4461[c],1,1704
EG12525_RNA,1,TU0-2421[c],1,1560
EG12539_RNA,1,TU0-4682[c],1,1746
EG12544_RNA,1,TU0-14183[c],1,1239
EG12548_RNA,1,TU0-14191[c],1,1242
EG12554_RNA,1,TU0-14193[c],1,1244
EG12556_RNA,1,TU0-14193[c],1,1244
EG12557_RNA,1,TU0-14193[c],1,1244
EG12563_RNA,1,TU0-4961[c],1,1752
EG12576_RNA,1,TU0-14203[c],1,1253
EG12587_RNA,1,TU0-14210[c],1,1258
EG12591_RNA,1,TU0-14212[c],1,1260
EG12600_RNA,1,TU0-8629[c],1,2059
EG12605_RNA,1,TU0-12813[c],1,87
EG12606_RNA,2,TU0-42538[c];TU441[c],1,37
EG12608_RNA,2,TU0-14529[c];TU00247[c],1,1416
EG12609_RNA,1,TU0-3841[c],1,1392
EG12610_RNA,1,TU0-12802[c],1,78
EG12611_RNA,1,TU0-12802[c],1,78
EG12615_RNA,1,TU793[c],1,2519
EG12623_RNA,1,TU0-12952[c],1,199
EG12624_RNA,1,TU0-8145[c],1,1882
EG12625_RNA,2,TU0-198714[c];TU0-198879[c],1,1521
EG12626_RNA,2,TU0-198714[c];TU0-198879[c],1,1521
EG12627_RNA,2,TU0-198714[c];TU0-198879[c],1,1521
EG12628_RNA,2,TU0-198714[c];TU0-198879[c],1,1521
EG12629_RNA,3,TU0-42512[c];TU0-4881[c];TU00228[c],1,1627
EG12630_RNA,2,TU0-4521[c];TU0-4881[c],1,1627
EG12631_RNA,3,TU0-42252[c];TU0-4881[c];TU00228[c],1,1627
EG12633_RNA,1,TU0-13837[c],1,944
EG12634_RNA,1,TU0-13726[c],1,851
EG12656_RNA,1,TU0-13835[c],1,942
EG12657_RNA,1,TU0-13836[c],1,943
EG12658_RNA,1,TU-8387[c],1,5
EG12661_RNA,1,EG12661_RNA[c],1,2586
EG12662_RNA,1,EG12662_RNA[c],1,2587
EG12663_RNA,1,EG12663_RNA[c],1,2588
EG12666_RNA,1,TU0-12963[c],1,208
EG12688_RNA,1,TU0-13130[c],1,352
EG12689_RNA,1,TU0-13124[c],1,346
EG12690_RNA,1,TU0-13079[c],1,305
EG12691_RNA,2,TU0-13200[c];TU0-14472[c],1,406
EG12692_RNA,1,TU0-8558[c],1,1997
EG12693_RNA,1,TU0-13417[c],1,592
EG12694_RNA,1,TU0-8757[c],1,2174
EG12697_RNA,1,TU0-3202[c],1,1581
EG12702_RNA,1,TU0-8673[c],1,2097
EG12703_RNA,1,TU0-13114[c],1,338
EG12704_RNA,1,TU0-13808[c],1,918
EG12705_RNA,1,TU0-4[c],1,1612
EG12707_RNA,1,TU0-13724[c],1,849
EG12708_RNA,1,TU0-12964[c],1,209
EG12709_RNA,1,TU0-13462[c],1,633
EG12710_RNA,1,TU0-13463[c],1,634
EG12712_RNA,1,TU0-36414[c],1,1601
EG12713_RNA,1,TU0-13284[c],1,475
EG12715_RNA,1,TU0-12831[c],1,100
EG12717_RNA,1,TU0-8820[c],1,2220
EG12720_RNA,1,TU0-13851[c],1,956
EG12732_RNA,1,TU0-13860[c],1,965
EG12734_RNA,1,TU0-14746[c],1,1464
EG12738_RNA,1,TU0-14749[c],1,1465
EG12739_RNA,1,TU0-42612[c],1,1672
EG12754_RNA,1,TU0-13869[c],1,973
EG12760_RNA,1,EG12760_RNA[c],1,2589
EG12768_RNA,1,TU0-6583[c],1,1820
EG12769_RNA,1,TU0-6583[c],1,1820
EG12770_RNA,1,TU0-6583[c],1,1820
EG12780_RNA,1,TU0-14343[c],1,1335
EG12794_RNA,1,TU0-8577[c],1,2015
EG12799_RNA,1,TU0-13889[c],1,991
EG12800_RNA,1,TU0-13889[c],1,991
EG12801_RNA,1,TU0-13889[c],1,991
EG12802_RNA,2,TU0-14290[c];TU0-36430[c],1,13
EG12830_RNA,1,TU0-12945[c],1,194
EG12835_RNA,1,TU0-3622[c],1,1597
EG12836_RNA,1,TU0-3622[c],1,1597
EG12837_RNA,1,TU0-3622[c],1,1597
EG12842_RNA,1,TU0-2101[c],1,1408
EG12843_RNA,1,TU0-12946[c],1,195
EG12844_RNA,1,TU0-13493[c],1,656
EG12845_RNA,3,TU0-13725[c];TU0-14469[c];TU0-14558[c],1,850
EG12850_RNA,1,TU0-8729[c],1,2147
EG12851_RNA,1,TU0-8560[c],1,1999
EG12853_RNA,1,TU0-13222[c],1,422
EG12854_RNA,1,TU21[c],1,2482
EG12855_RNA,1,TU0-8677[c],1,2100
EG12857_RNA,1,TU0-13673[c],1,810
EG12859_RNA,1,TU0-13259[c],1,455
EG12860_RNA,1,TU0-13439[c],1,614
EG12861_RNA,1,TU0-8716[c],1,2135
EG12865_RNA,1,TU0-13260[c],1,456
EG12866_RNA,1,TU0-13425[c],1,600
EG12867_RNA,1,TU0-14612[c],1,1432
EG12868_RNA,1,TU0-8692[c],1,2114
EG12870_RNA,2,TU0-13214[c];TU0-14473[c],1,415
EG12874_RNA,1,TU0-12920[c],1,174
EG12875_RNA,1,TU0-13045[c],1,273
EG12876_RNA,1,TU0-13104[c],1,328
EG12877_RNA,1,TU0-13151[c],1,371
EG12878_RNA,1,TU0-13793[c],1,908
EG12879_RNA,1,TU0-12965[c],1,210
EG12880_RNA,2,TU0-13679[c];TU0-14765[c],1,814
EG12882_RNA,1,TU0-13819[c],1,928
EG12883_RNA,1,TU0-13818[c],1,927
EG12903_RNA,1,TU0-13919[c],1,1019
EG12908_RNA,1,TU0-8346[c],1,1692
EG12933_RNA,1,TU00269[c],1,2385
EG12957_RNA,1,TU0-14640[c],1,1443
EG13139_RNA,1,TU0-42552[c],1,1662
EG13159_RNA,2,TU0-44210[c];TU0-45226[c],1,1696
EG13161_RNA,1,TU00149[c],1,2325
EG13174_RNA,1,TU0-13733[c],1,858
EG13217_RNA,1,TU0-12934[c],1,183
EG13235_RNA,1,TU0-4482[c],1,1693
EG13236_RNA,2,TU0-44203[c];TU0-4482[c],1,1693
EG13238_RNA,1,TU0-8368[c],1,1925
EG13270_RNA,1,TU0-1106[c],1,43
EG13283_RNA,1,TU0-3101[c],1,1573
EG20044_RNA,1,TU0-1461[c],1,1431
EG20049_RNA,1,TU0-14018[c],1,1103
EG20051_RNA,1,TU0-14018[c],1,1103
EG20053_RNA,1,TU0-14018[c],1,1103
EG20080_RNA,2,TU0-14536[c];TU0-1962[c],1,1418
EG20091_RNA,2,TU0-13995[c];TU0-42596[c],1,1081
EG20098_RNA,1,TU0-2041[c],1,1553
EG20110_RNA,1,TU0-13918[c],1,1018
EG20173_RNA,2,TU0-8301[c];TU0-8302[c],1,1902
EG20248_RNA,1,TU101[c],1,2475
EG20249_RNA,1,TU0-5041[c],1,1754
EG20252_RNA,1,TU00374[c],1,2423
EG20253_RNA,2,TU00374[c];TU68[c],1,2423
EG20257_RNA,1,TU0-1022[c],1,40
alaT-tRNA,1,TU0-1181[c],1,49
alaU-tRNA,1,TU0-1191[c],1,55
alaV-tRNA,1,TU0-1189[c],1,54
alaW-tRNA,1,TU00514[c],1,2471
alaX-tRNA,1,TU00514[c],1,2471
argQ-tRNA,2,TU0-14512[c];TU00515[c],1,1404
argU-tRNA,1,TU00491[c],1,2453
argV-tRNA,1,TU00515[c],1,1404
argW-tRNA,1,TU00500[c],1,2462
argX-tRNA,1,TU00503[c],1,2465
argY-tRNA,1,TU00515[c],1,1404
argZ-tRNA,1,TU00515[c],1,1404
asnT-tRNA,1,TU00497[c],1,2459
asnU-tRNA,1,TU00498[c],1,2460
asnV-tRNA,1,TU00499[c],1,2461
aspT-tRNA,1,TU0-14370[c],1,1356
aspU-tRNA,1,TU0-14372[c],1,1358
aspV-tRNA,1,TU00489[c],1,2451
FFS-RNA,1,TU0-12938[c],1,187
glnU-tRNA,1,TU00507[c],1,1427
glnV-tRNA,2,TU0-14553[c];TU00507[c],1,1427
glnW-tRNA,2,TU0-14553[c];TU00507[c],1,1427
glnX-tRNA,2,TU0-14553[c];TU00507[c],1,1427
gltT-tRNA,1,TU0-1182[c],1,50
gltU-tRNA,1,TU0-1183[c],1,51
gltV-tRNA,1,TU0-1186[c],1,52
gltW-tRNA,1,TU0-1187[c],1,53
glyT-tRNA,1,glyT-tRNA[c],1,2590
glyU-tRNA,1,TU0-13770[c],1,887
glyV-tRNA,1,TU00505[c],1,2466
glyW-tRNA,1,glyW-tRNA[c],1,2591
glyX-tRNA,1,TU00505[c],1,2466
glyY-tRNA,1,TU00505[c],1,2466
hisR-tRNA,1,TU00503[c],1,2465
ileT-tRNA,1,TU0-1181[c],1,49
ileU-tRNA,1,TU0-1191[c],1,55
ileV-tRNA,1,TU0-1189[c],1,54
ileX-tRNA,1,TU00502[c],1,2464
leuP-tRNA,1,TU00521[c],1,1677
leuQ-tRNA,1,TU00521[c],1,1677
leuT-tRNA,1,TU00503[c],1,2465
leuU-tRNA,1,TU00518[c],1,2472
leuV-tRNA,2,TU0-42652[c];TU00521[c],1,1677
leuW-tRNA,1,TU00507[c],1,1427
leuX-tRNA,1,TU00506[c],1,2467
leuZ-tRNA,1,leuZ-tRNA[c],1,2592
lysT-tRNA,1,TU00492[c],1,2454
lysV-tRNA,1,TU00495[c],1,2457
lysW-tRNA,1,TU00492[c],1,2454
metT-tRNA,1,TU00507[c],1,1427
metU-tRNA,2,TU0-14553[c];TU00507[c],1,1427
RNA0-306,1,TU00496[c],1,2458
metY-tRNA,1,TU0-8476[c],1,1931
metZ-tRNA,1,TU00496[c],1,2458
MICF-RNA,1,TU0-2644[c],1,1569
pheU-tRNA,1,TU00520[c],1,2474
pheV-tRNA,1,TU00501[c],1,2463
proK-tRNA,1,TU00519[c],1,2473
proL-tRNA,1,TU00494[c],1,2456
proM-tRNA,1,TU00503[c],1,2465
RNPB-RNA,1,TU543[c],1,2498
RRFA-RRNA,1,TU0-1181[c],1,49
RRFB-RRNA,1,TU0-1182[c],1,50
RRFC-RRNA,1,TU0-1183[c],1,51
RRFD-RRNA,1,TU0-1191[c],1,55
RRFE-RRNA,1,TU0-1186[c],1,52
RRFG-RRNA,1,TU0-1187[c],1,53
RRFH-RRNA,1,TU0-1189[c],1,54
RRLA-RRNA,1,TU0-1181[c],1,49
RRLB-RRNA,1,TU0-1182[c],1,50
RRLC-RRNA,1,TU0-1183[c],1,51
RRLD-RRNA,1,TU0-1191[c],1,55
RRLE-RRNA,1,TU0-1186[c],1,52
RRLG-RRNA,1,TU0-1187[c],1,53
RRLH-RRNA,1,TU0-1189[c],1,54
RRSA-RRNA,1,TU0-1181[c],1,49
RRSB-RRNA,1,TU0-1182[c],1,50
RRSC-RRNA,1,TU0-1183[c],1,51
RRSD-RRNA,1,TU0-1191[c],1,55
RRSE-RRNA,1,TU0-1186[c],1,52
RRSG-RRNA,1,TU0-1187[c],1,53
RRSH-RRNA,1,TU0-1189[c],1,54
RRFF-RRNA,1,TU0-1191[c],1,55
selC-tRNA,1,TU0-14007[c],1,1092
serT-tRNA,1,TU00509[c],1,2468
serU-tRNA,1,TU00513[c],1,2470
serV-tRNA,1,TU00515[c],1,1404
serW-tRNA,1,TU0-42660[c],1,1678
serX-tRNA,1,TU00510[c],1,2469
SPF-RNA,1,SPF-RNA[c],1,2593
6S-RNA,1,TU0-36423[c],1,1603
SSRA-RNA,1,TU0-42503[c],1,1647
thrT-tRNA,1,thrT-tRNA[c],1,2594
thrU-tRNA,1,thrU-tRNA[c],1,2595
thrV-tRNA,1,TU0-1191[c],1,55
thrW-tRNA,1,TU00490[c],1,2452
trpT-tRNA,1,TU0-14371[c],1,1357
tyrT-tRNA,1,tyrT-tRNA[c],1,2596
tyrU-tRNA,1,tyrU-tRNA[c],1,2597
tyrV-tRNA,1,tyrV-tRNA[c],1,2598
valT-tRNA,1,TU00492[c],1,2454
valU-tRNA,1,TU00495[c],1,2457
valV-tRNA,1,TU00493[c],1,2455
valW-tRNA,1,TU00493[c],1,2455
valX-tRNA,1,TU00495[c],1,2457
valY-tRNA,1,TU00495[c],1,2457
DICF-RNA,1,TU0-13330[c],1,512
OXYS-RNA,1,TU0-8485[c],1,1936
metW-tRNA,1,TU00496[c],1,2458
EG50001_RNA,2,TU0-42628[c];TU00338[c],1,1675
EG50002_RNA,2,TU0-42628[c];TU00338[c],1,1675
EG50003_RNA,4,TU0-42537[c];TU441[c];TU442[c];TU443[c],1,37
EG50004_RNA,1,TU0-42483[c],1,1640
EG50005_RNA,1,TU0-4624[c],1,1743
EG50006_RNA,1,TU0-13627[c],1,772
EG50007_RNA,1,TU0-13627[c],1,772
EG50009_RNA,1,TU0-45268[c],1,1379
EG50010_RNA,1,TU0-12902[c],1,161
EG50011_RNA,1,TU0-13883[c],1,987
RNA0-282,1,TU0-7181[c],1,1844
G0-10241_RNA,1,TU0-14193[c],1,1244
G0-10261_RNA,1,TU0-13164[c],1,380
G0-10430_RNA,1,TU0-13109[c],1,333
G0-10432_RNA,3,TU0-12859[c];TU0-14535[c];TU0-14802[c],1,122
G0-10434_RNA,1,TU0-12881[c],1,144
G0-10435_RNA,1,TU0-12975[c],1,216
G0-10436_RNA,1,TU0-12978[c],1,218
G0-10437_RNA,1,TU00270[c],1,2386
G0-10438_RNA,1,TU0-12991[c],1,229
G0-10439_RNA,1,TU00035[c],1,2269
G0-10440_RNA,1,TU0-13028[c],1,258
G0-10441_RNA,1,TU0-14366[c],1,1353
G0-10443_RNA,1,TU0-14245[c],1,1287
G0-10446_RNA,2,TU0-13215[c];TU0-42524[c],1,416
G0-10448_RNA,1,TU0-13229[c],1,428
G0-10449_RNA,1,TU0-13232[c],1,431
G0-10450_RNA,1,TU0-8698[c],1,2119
G0-10451_RNA,1,TU0-13266[c],1,460
G0-10452_RNA,1,TU0-13318[c],1,501
G0-10453_RNA,1,TU0-13380[c],1,558
G0-10454_RNA,1,TU0-8647[c],1,2075
G0-10455_RNA,1,TU0-13447[c],1,622
G0-10456_RNA,1,TU0-13484[c],1,647
G0-10458_RNA,1,TU0-13522[c],1,680
G0-10459_RNA,1,TU0-13528[c],1,686
G0-10460_RNA,1,TU0-13569[c],1,721
G0-10461_RNA,1,TU0-13606[c],1,755
G0-10462_RNA,1,TU0-13620[c],1,765
G0-10463_RNA,2,TU0-13642[c];TU0-14404[c],1,784
G0-10464_RNA,1,TU0-13699[c],1,831
G0-10465_RNA,1,TU0-13910[c],1,1012
G0-10466_RNA,1,TU0-13918[c],1,1018
G0-10467_RNA,1,TU0-13981[c],1,1068
G0-10468_RNA,1,TU0-8593[c],1,2030
G0-10469_RNA,1,TU0-8594[c],1,2031
G0-10470_RNA,1,G0-10470_RNA[c],1,2599
G0-10471_RNA,1,TU0-14042[c],1,1123
G0-10472_RNA,1,TU0-42545[c],1,1659
G0-10473_RNA,1,TU0-14195[c],1,1246
G0-10474_RNA,1,TU0-8630[c],1,2060
G0-10475_RNA,1,TU0-14218[c],1,1265
G0-10511_RNA,1,TU0-14238[c],1,1281
G0-10512_RNA,1,TU0-13198[c],1,404
G0-10513_RNA,1,TU0-13198[c],1,404
G0-10525_RNA,1,TU0-12882[c],1,145
G0-10528_RNA,1,TU0-13507[c],1,668
G0-10529_RNA,1,TU0-12910[c],1,166
G0-10530_RNA,1,TU0-12971[c],1,213
G0-10531_RNA,1,TU0-13117[c],1,340
G0-10535_RNA,1,TU0-12796[c],1,73
G0-10536_RNA,1,TU0-13109[c],1,333
G0-10537_RNA,1,TU0-12865[c],1,128
G0-10538_RNA,1,TU0-12870[c],1,133
G0-10539_RNA,1,TU0-13446[c],1,621
G0-10540_RNA,1,TU0-13940[c],1,1036
G0-10541_RNA,1,TU0-12904[c],1,163
G0-10542_RNA,1,TU0-13245[c],1,442
G0-10543_RNA,1,TU0-13480[c],1,645
G0-10544_RNA,1,TU0-13767[c],1,885
G0-10545_RNA,1,TU0-13843[c],1,949
G0-10546_RNA,1,TU0-14179[c],1,1238
G0-10550_RNA,1,TU0-12893[c],1,154
G0-10559_RNA,1,TU0-13332[c],1,514
RNA0-327,1,TU0-14332[c],1,1330
G0-10580_RNA,2,TU0-1281[c];TU0-1282[c],1,83
G0-10583_RNA,1,G0-10583_RNA[c],1,2600
G0-10584_RNA,1,G0-10584_RNA[c],1,2601
G0-10585_RNA,1,TU0-198725[c],1,1530
G0-10588_RNA,1,TU0-45265[c],1,1734
G0-10589_RNA,1,G0-10589_RNA[c],1,2602
G0-10590_RNA,1,G0-10590_RNA[c],1,2603
G0-10591_RNA,1,TU0-8475[c],1,1628
RNA0-328,1,TU0-14392[c],1,1362
G0-10593_RNA,1,G0-10593_RNA[c],1,2604
G0-10594_RNA,1,G0-10594_RNA[c],1,2605
G0-10595_RNA,1,G0-10595_RNA[c],1,2606
G0-10596_RNA,1,G0-10596_RNA[c],1,2607
RNA0-330,1,TU0-14421[c],1,1372
RNA0-331,1,TU0-14423[c],1,1374
G0-10601_RNA,1,G0-10601_RNA[c],1,2608
RNA0-332,1,TU0-14716[c],1,1458
G0-10603_RNA,1,G0-10603_RNA[c],1,2609
G0-10605_RNA,1,G0-10605_RNA[c],1,2610
G0-10606_RNA,1,TU0-198722[c],1,1527
G0-10607_RNA,1,TU0-198721[c],1,1526
G0-10608_RNA,1,G0-10608_RNA[c],1,2611
G0-10609_RNA,1,TU0-14424[c],1,1375
RNA0-334,1,TU0-14420[c],1,1371
G0-10616_RNA,1,G0-10616_RNA[c],1,2612
G0-10617_RNA,1,G0-10617_RNA[c],1,2613
