generation_reconstructed,start_time,end_time,n_points,growth_mean,dry_mass_start,dry_mass_end,fold_change_mass,log_fold_change_mass,project,variant,lineage_seed,label,gene_id,run_type,step_scale
6,13634.0,16514.0,145,0.00023417588741597335,348.3580261436498,687.4108126801902,1.9732882870243609,0.6797013324458141,gene_knockout_metabolic1,5,0,KO: EG10032,EG10032,KO,1.0
7,16529.0,19429.0,146,0.00023016157541212766,342.82494302081204,670.5641998739002,1.9559959493180514,0.6708995007096896,gene_knockout_metabolic1,5,0,KO: EG10032,EG10032,KO,1.0
8,19440.0,22420.0,150,0.0002097036230037798,337.79009214584335,636.9753811126684,1.88571363081203,0.6343063332403007,gene_knockout_metabolic1,5,0,KO: EG10032,EG10032,KO,1.0
1,0.0,2520.0,127,0.00023976314952207025,379.890541557525,694.2546235327384,1.827512263628208,0.602955623222951,gene_knockout_metabolic1,6,0,KO: EG10043,EG10043,KO,1.0
2,2530.0,5390.0,144,0.00021872934392451544,347.6182209575737,650.9641635730031,1.8726410882024862,0.6273497810754224,gene_knockout_metabolic1,6,0,KO: EG10043,EG10043,KO,1.0
3,5393.0,8513.0,157,0.00025319398105321146,325.82096347660433,722.1326283203753,2.216347961822377,0.7958607790413198,gene_knockout_metabolic1,6,0,KO: EG10043,EG10043,KO,1.0
4,8534.0,11274.0,138,0.0002528304146674563,364.8570569952569,735.4595015981331,2.01574695486209,0.7009898239094434,gene_knockout_metabolic1,6,0,KO: EG10043,EG10043,KO,1.0
5,11279.0,13979.0,136,0.00025971337711474087,366.83600002020046,742.897698881746,2.0251493823965943,0.7056434669224353,gene_knockout_metabolic1,6,0,KO: EG10043,EG10043,KO,1.0
6,13993.0,16713.0,137,0.0002528164702342627,372.5434021540889,746.0253618955228,2.002519324142954,0.6944060499227821,gene_knockout_metabolic1,6,0,KO: EG10043,EG10043,KO,1.0
7,16721.0,19341.0,132,0.00022615118436244676,372.0834784222393,675.5769106883963,1.8156595223014806,0.596448774881633,gene_knockout_metabolic1,6,0,KO: EG10043,EG10043,KO,1.0
8,19354.0,22334.0,150,0.00021766196837536477,340.74150670108384,657.780694425587,1.9304390028498242,0.6577474396675846,gene_knockout_metabolic1,6,0,KO: EG10043,EG10043,KO,1.0
1,0.0,2520.0,127,0.00026664584980346407,380.01198797165364,743.7357398763843,1.9571375730700948,0.6714829838839288,gene_knockout_metabolic1,7,0,KO: EG10071,EG10071,KO,1.0
2,2530.0,5210.0,135,0.00025911624065727876,372.6409872495775,751.0285817300603,2.0154212967105964,0.700828253797814,gene_knockout_metabolic1,7,0,KO: EG10071,EG10071,KO,1.0
3,5215.0,7855.0,133,0.00019223265925381983,374.6846958278302,625.137063861169,1.6684350090146816,0.5118860667063804,gene_knockout_metabolic1,7,0,KO: EG10071,EG10071,KO,1.0
4,7858.0,11058.0,161,0.000133094932683276,312.8576356910131,480.59041201560535,1.5361313172175532,0.42926712405134176,gene_knockout_metabolic1,7,0,KO: EG10071,EG10071,KO,1.0
5,11069.0,16489.0,272,9.858643549619245e-05,240.9950764239279,412.38951369290635,1.7111947671805674,0.5371918207990126,gene_knockout_metabolic1,7,0,KO: EG10071,EG10071,KO,1.0
6,16509.0,25412.0,447,6.480828183350406e-05,413.0657416171804,383.42829680238196,0.9282500536143089,-0.07445412816646943,gene_knockout_metabolic1,7,0,KO: EG10071,EG10071,KO,1.0
7,25418.0,36218.0,541,4.8852694370381485e-05,192.70534740428923,327.7519281703471,1.7007931154226603,0.5310946807508465,gene_knockout_metabolic1,7,0,KO: EG10071,EG10071,KO,1.0
1,0.0,2520.0,127,0.00023931188827147216,379.9413316141827,696.5136288956335,1.8332136331061741,0.6060705104057673,gene_knockout_metabolic1,8,0,KO: EG10084,EG10084,KO,1.0
2,2530.0,5390.0,144,0.00021896546158560107,348.6500900548647,654.428712589533,1.8770358340838234,0.62969384856962,gene_knockout_metabolic1,8,0,KO: EG10084,EG10084,KO,1.0
3,5397.0,8497.0,156,0.00022014187674788396,327.44936702732275,649.6268401661187,1.9839001249677575,0.6850646673575432,gene_knockout_metabolic1,8,0,KO: EG10084,EG10084,KO,1.0
4,8501.0,11621.0,157,0.00021450612485202864,324.3999888975411,635.6205505705905,1.9593729109878164,0.6726244786760621,gene_knockout_metabolic1,8,0,KO: EG10084,EG10084,KO,1.0
5,11625.0,14845.0,162,0.00023277507971142887,316.80535569889435,672.8831890963866,2.1239640586629607,0.7532841817030757,gene_knockout_metabolic1,8,0,KO: EG10084,EG10084,KO,1.0
6,14860.0,17880.0,152,0.00022604423281254106,336.723774100677,668.6028948636613,1.9856123810959536,0.685927370891933,gene_knockout_metabolic1,8,0,KO: EG10084,EG10084,KO,1.0
7,17893.0,20873.0,150,0.00021173285309043815,336.4777407919554,634.8761904512339,1.886829687327753,0.6348980065249602,gene_knockout_metabolic1,8,0,KO: EG10084,EG10084,KO,1.0
8,20894.0,24134.0,163,0.0002234317048159155,319.8531399465361,663.0149564732637,2.072873058504561,0.7289355959320459,gene_knockout_metabolic1,8,0,KO: EG10084,EG10084,KO,1.0
1,0.0,2520.0,127,0.00024382901919263109,379.8795585221235,703.0551973042616,1.8507318478504469,0.6155811542964553,gene_knockout_metabolic1,10,0,KO: EG10107,EG10107,KO,1.0
2,2530.0,5370.0,143,0.000264071801255583,350.7537953184557,745.5107805698087,2.125453211113357,0.7539850554543763,gene_knockout_metabolic1,10,0,KO: EG10107,EG10107,KO,1.0
3,5377.0,8097.0,137,0.00028375092968250696,373.28799599424633,809.1410442114841,2.167605315183925,0.7736230168123357,gene_knockout_metabolic1,10,0,KO: EG10107,EG10107,KO,1.0
4,8117.0,10537.0,122,0.0002438586181243181,405.3267822179057,732.4484309372856,1.8070565851321359,0.591699325526079,gene_knockout_metabolic1,10,0,KO: EG10107,EG10107,KO,1.0
5,10546.0,13166.0,132,0.0002013487829289795,368.3418206034445,629.5629793588478,1.7091813748638471,0.5360145277378658,gene_knockout_metabolic1,10,0,KO: EG10107,EG10107,KO,1.0
6,13175.0,16395.0,162,0.00016647665367723388,315.0259890279765,542.5717466471524,1.722307890600633,0.5436651882812429,gene_knockout_metabolic1,10,0,KO: EG10107,EG10107,KO,1.0
7,16409.0,20449.0,203,0.00016829481882495165,271.8195393372523,537.2663246242705,1.976555202522335,0.6813555327965772,gene_knockout_metabolic1,10,0,KO: EG10107,EG10107,KO,1.0
8,20467.0,24607.0,208,0.00015467081352482664,269.05044308851234,513.5939908075995,1.9089133803754308,0.6465341693691826,gene_knockout_metabolic1,10,0,KO: EG10107,EG10107,KO,1.0
1,0.0,2520.0,127,0.00025716469251613286,380.01867064879366,739.5413610485471,1.946065859832497,0.6658098268871699,gene_knockout_metabolic1,12,0,KO: EG10112,EG10112,KO,1.0
2,2530.0,5230.0,136,0.00023600561374090024,370.280963439008,702.1430323614304,1.8962439382252663,0.6398750549584309,gene_knockout_metabolic1,12,0,KO: EG10112,EG10112,KO,1.0
3,5247.0,8107.0,144,0.0002497542104185396,352.47839353734093,723.4883447180016,2.0525750173148034,0.7190951109163946,gene_knockout_metabolic1,12,0,KO: EG10112,EG10112,KO,1.0
4,8111.0,10851.0,138,0.00020672584706223212,359.152507073347,634.1226052565437,1.7656081825068302,0.5684952103554223,gene_knockout_metabolic1,12,0,KO: EG10112,EG10112,KO,1.0
5,10861.0,14061.0,161,0.00021350679449625492,316.43377809583274,628.9458249572481,1.9876064709083312,0.686931136379857,gene_knockout_metabolic1,12,0,KO: EG10112,EG10112,KO,1.0
6,14078.0,17298.0,162,0.00019493586407378927,315.1612076734755,591.351384479085,1.8763457242864672,0.6293261216042685,gene_knockout_metabolic1,12,0,KO: EG10112,EG10112,KO,1.0
7,17310.0,20830.0,177,0.00020148734230295814,297.6039623510412,608.6745589735451,2.0452501847256253,0.7155201217310041,gene_knockout_metabolic1,12,0,KO: EG10112,EG10112,KO,1.0
8,20850.0,24252.0,172,0.0001781965590580108,611.3681352208494,561.8419326921082,0.9189911942158215,-0.08447873859202877,gene_knockout_metabolic1,12,0,KO: EG10112,EG10112,KO,1.0
1,0.0,2520.0,127,0.00028219874279133956,379.9601610392789,778.691304077842,2.04940250037778,0.7175482874363031,gene_knockout_metabolic1,13,0,KO: EG10122,EG10122,KO,1.0
2,2530.0,5110.0,130,0.00027038388413484565,390.2180703920328,788.0180253781953,2.019429865425024,0.7028152267354453,gene_knockout_metabolic1,13,0,KO: EG10122,EG10122,KO,1.0
3,5121.0,7581.0,124,0.00022768064887629996,394.25698210523717,691.832384686149,1.7547752255189775,0.5623407720879543,gene_knockout_metabolic1,13,0,KO: EG10122,EG10122,KO,1.0
4,7596.0,10476.0,145,0.0002307353400241066,348.2954174142501,680.866721027952,1.954854089332314,0.6703155560394007,gene_knockout_metabolic1,13,0,KO: EG10122,EG10122,KO,1.0
5,10481.0,13381.0,146,0.00020322186164008227,342.53383508293166,622.1810682356322,1.8164076202428134,0.5968607154777463,gene_knockout_metabolic1,13,0,KO: EG10122,EG10122,KO,1.0
6,13399.0,16659.0,164,0.00019788713193862555,312.2916096318446,599.2171940290348,1.918774554127285,0.6516867292107917,gene_knockout_metabolic1,13,0,KO: EG10122,EG10122,KO,1.0
7,16670.0,20150.0,175,0.00021201085145250388,302.09387947768084,638.4901302172138,2.113548713138978,0.7483683893226032,gene_knockout_metabolic1,13,0,KO: EG10122,EG10122,KO,1.0
8,20159.0,23359.0,161,0.00026937290906063225,319.49317237964567,760.846041857797,2.3814156533952557,0.867695123203582,gene_knockout_metabolic1,13,0,KO: EG10122,EG10122,KO,1.0
1,0.0,2520.0,127,0.00024789104677421637,379.9624214847852,709.9136344253184,1.868378540307164,0.6250709639810356,gene_knockout_metabolic1,14,0,KO: EG10124,EG10124,KO,1.0
2,2530.0,5310.0,140,0.00022309614960032236,355.3503425439411,661.1050470043199,1.8604317144356501,0.6208085653283153,gene_knockout_metabolic1,14,0,KO: EG10124,EG10124,KO,1.0
3,5321.0,8281.0,149,0.00020993888610714532,330.8378163047188,616.5250591203551,1.863526564183653,0.6224706948308271,gene_knockout_metabolic1,14,0,KO: EG10124,EG10124,KO,1.0
4,8300.0,11640.0,168,0.0002182539865846302,309.6290969738925,645.2057342748797,2.083802008857335,0.7341941140310584,gene_knockout_metabolic1,14,0,KO: EG10124,EG10124,KO,1.0
5,11652.0,14792.0,158,0.00023564592252586612,320.81967299225323,675.3015086216467,2.1049254938862587,0.7442800716795523,gene_knockout_metabolic1,14,0,KO: EG10124,EG10124,KO,1.0
6,14800.0,17780.0,150,0.00021898404944348859,339.5115120436393,658.2080561635696,1.9386914222778002,0.6620132208820964,gene_knockout_metabolic1,14,0,KO: EG10124,EG10124,KO,1.0
7,17800.0,20803.0,152,0.000212860295770357,660.9976025406843,625.4551524360338,0.946229078641079,-0.05527058423333985,gene_knockout_metabolic1,14,0,KO: EG10124,EG10124,KO,1.0
8,20821.0,24081.0,164,0.00022769164959072794,314.3951434422182,664.0625213352082,2.1121907738923276,0.747725690312141,gene_knockout_metabolic1,14,0,KO: EG10124,EG10124,KO,1.0
1,0.0,2520.0,127,0.00024508592861018655,379.9491815529042,705.2186880991685,1.8560868725044846,0.6184704395749234,gene_knockout_metabolic1,16,0,KO: EG10138,EG10138,KO,1.0
2,2530.0,5310.0,140,0.00024150753917809,350.99359727743763,688.9306011879146,1.9628010497392627,0.6743725600507001,gene_knockout_metabolic1,16,0,KO: EG10138,EG10138,KO,1.0
3,5330.0,8230.0,146,0.0002428323824876173,346.3228311149471,704.7160237914882,2.0348529189448317,0.7104235405797584,gene_knockout_metabolic1,16,0,KO: EG10138,EG10138,KO,1.0
4,8245.0,11045.0,141,0.00024159862634651257,353.47672154877387,696.4605577106024,1.9703152011228058,0.6781935305211233,gene_knockout_metabolic1,16,0,KO: EG10138,EG10138,KO,1.0
5,11050.0,13870.0,142,0.00023037515462413595,348.4743261549869,669.9290175645056,1.9224630547575805,0.6536072049217619,gene_knockout_metabolic1,16,0,KO: EG10138,EG10138,KO,1.0
6,13890.0,16873.0,151,0.000228364885956383,673.1430513111586,671.5792343276612,0.9976768430121185,-0.0023258597037769764,gene_knockout_metabolic1,16,0,KO: EG10138,EG10138,KO,1.0
7,16891.0,19851.0,149,0.00019409595455626634,337.8922257947405,602.3317275203412,1.7826149332190906,0.5780813498919407,gene_knockout_metabolic1,16,0,KO: EG10138,EG10138,KO,1.0
8,19870.0,23310.0,173,0.00017854245808949072,302.9875937452117,563.3219570501803,1.8592244985578155,0.6201594645237817,gene_knockout_metabolic1,16,0,KO: EG10138,EG10138,KO,1.0
1,0.0,2520.0,127,0.00025380416125372673,379.89713408537375,724.5982990604773,1.9073539493920988,0.6457169147403131,gene_knockout_non_metabolic1,1,0,KO: EG10001,EG10001,KO,1.0
2,2530.0,5250.0,137,0.00022368781501600155,364.0661978762183,673.4695523634127,1.8498546591034821,0.6151070733572607,gene_knockout_non_metabolic1,1,0,KO: EG10001,EG10001,KO,1.0
3,5268.0,8248.0,150,0.00023443853296316186,337.5969078208326,682.4657205652618,2.0215402000288933,0.7038596961383546,gene_knockout_non_metabolic1,1,0,KO: EG10001,EG10001,KO,1.0
4,8251.0,11131.0,145,0.00021772206128473632,341.2462019207434,639.0379965289319,1.8726596601867898,0.6273596985616545,gene_knockout_non_metabolic1,1,0,KO: EG10001,EG10001,KO,1.0
5,11145.0,14325.0,160,0.0002224547401526578,319.62392071702095,649.2001214133177,2.0311374691761164,0.7085959657710659,gene_knockout_non_metabolic1,1,0,KO: EG10001,EG10001,KO,1.0
6,14334.0,17454.0,157,0.00020645634318608888,325.9401052763254,623.5831126952112,1.913183135798984,0.6487684181285508,gene_knockout_non_metabolic1,1,0,KO: EG10001,EG10001,KO,1.0
7,17464.0,20764.0,166,0.00021164766902632122,313.7798201637703,634.9115806704413,2.0234302522675405,0.7047942158825603,gene_knockout_non_metabolic1,1,0,KO: EG10001,EG10001,KO,1.0
8,20781.0,23981.0,161,0.00020207437632159168,320.0655956019086,615.5329293524701,1.9231461856901921,0.6539624833169833,gene_knockout_non_metabolic1,1,0,KO: EG10001,EG10001,KO,1.0
1,0.0,2520.0,127,0.00026178871270049627,379.890034588455,735.3894046527496,1.935795461045501,0.6605183329865859,gene_knockout_non_metabolic1,2,0,KO: EG10004,EG10004,KO,1.0
2,2530.0,5250.0,137,0.0002341260218202473,368.7919131647916,699.7676988406313,1.8974594449091022,0.6405158571523151,gene_knockout_non_metabolic1,2,0,KO: EG10004,EG10004,KO,1.0
3,5264.0,8084.0,142,0.00025323457522850873,352.4076666962526,725.208985476912,2.057869490398983,0.7216712196570602,gene_knockout_non_metabolic1,2,0,KO: EG10004,EG10004,KO,1.0
4,8098.0,10798.0,136,0.00022832844847686993,362.84619519869216,674.9610028652232,1.8601848711562734,0.6206758758807142,gene_knockout_non_metabolic1,2,0,KO: EG10004,EG10004,KO,1.0
5,10807.0,13767.0,149,0.00021214364640852792,338.11696609778164,636.4073472539419,1.8822106284660565,0.6324469522580046,gene_knockout_non_metabolic1,2,0,KO: EG10004,EG10004,KO,1.0
6,13777.0,16957.0,160,0.00023345492795184708,318.733438814288,671.3420482987478,2.106280567223163,0.7449236276414356,gene_knockout_non_metabolic1,2,0,KO: EG10004,EG10004,KO,1.0
7,16973.0,19993.0,152,0.00023581802723467233,336.8844565666817,688.9156256128047,2.0449611496885525,0.715378791606997,gene_knockout_non_metabolic1,2,0,KO: EG10004,EG10004,KO,1.0
8,20012.0,22892.0,145,0.0002342297260366276,347.00957259586676,688.7736387633345,1.9848836837867063,0.685560314833687,gene_knockout_non_metabolic1,2,0,KO: EG10004,EG10004,KO,1.0
1,0.0,2520.0,127,0.0002450795536776285,379.87808527090215,705.3228870327339,1.8567085451369156,0.6188053207457452,gene_knockout_non_metabolic1,6,0,KO: EG10016,EG10016,KO,1.0
2,2530.0,5390.0,144,0.0002552264902799124,353.90780938129535,738.7042152046351,2.0872786517371407,0.7358611370247747,gene_knockout_non_metabolic1,6,0,KO: EG10016,EG10016,KO,1.0
3,5399.0,8119.0,137,0.00026290609235693176,371.7028725002041,764.9251138539,2.057894007406359,0.7216831333675489,gene_knockout_non_metabolic1,6,0,KO: EG10016,EG10016,KO,1.0
4,8135.0,10695.0,129,0.0002578972171862408,383.59992407839195,744.9469727602564,1.9419893644400723,0.663712893252732,gene_knockout_non_metabolic1,6,0,KO: EG10016,EG10016,KO,1.0
5,10704.0,13284.0,130,0.0002297405465619515,373.1398864111974,677.6462828187248,1.8160649866092407,0.5966720651165888,gene_knockout_non_metabolic1,6,0,KO: EG10016,EG10016,KO,1.0
6,13293.0,16313.0,152,0.00021235490204317425,339.8634485166035,650.275493275223,1.9133434210518074,0.6488521939761953,gene_knockout_non_metabolic1,6,0,KO: EG10016,EG10016,KO,1.0
7,16331.0,19391.0,154,0.00021181754463122,326.9938316195221,628.9784387207662,1.9235177483489114,0.6541556702791127,gene_knockout_non_metabolic1,6,0,KO: EG10016,EG10016,KO,1.0
8,19402.0,22662.0,164,0.00023493843873710922,315.6899564516141,683.3435695436287,2.1646034521480417,0.7722371816979466,gene_knockout_non_metabolic1,6,0,KO: EG10016,EG10016,KO,1.0
1,0.0,2520.0,127,0.0002621198286387448,379.89883438247546,736.7071990391205,1.9392194246571883,0.6622855336832368,gene_knockout_non_metabolic1,7,0,KO: EG10017,EG10017,KO,1.0
2,2530.0,5270.0,138,0.0002524964364628897,369.59743860737706,743.2613772970722,2.0110025115369856,0.6986333596892804,gene_knockout_non_metabolic1,7,0,KO: EG10017,EG10017,KO,1.0
3,5277.0,7857.0,130,0.00020083082418570296,372.08081100020524,628.2675732626685,1.6885245212560074,0.5238550832467747,gene_knockout_non_metabolic1,7,0,KO: EG10017,EG10017,KO,1.0
4,7870.0,11090.0,162,0.0002234467586010155,317.8704420688299,659.4018268214304,2.0744358063926156,0.7296892161773304,gene_knockout_non_metabolic1,7,0,KO: EG10017,EG10017,KO,1.0
5,11100.0,14180.0,155,0.0002646702012965074,331.7707316976946,755.7778812375684,2.2780125219913128,0.8233033619331979,gene_knockout_non_metabolic1,7,0,KO: EG10017,EG10017,KO,1.0
6,14196.0,16856.0,134,0.00024418628586182376,379.35671821019537,728.8765845524704,1.9213488243764587,0.6530274520892265,gene_knockout_non_metabolic1,7,0,KO: EG10017,EG10017,KO,1.0
7,16863.0,19523.0,134,0.00023365701465554497,365.6738889413439,684.396459313811,1.8716033055988637,0.626795446197114,gene_knockout_non_metabolic1,7,0,KO: EG10017,EG10017,KO,1.0
8,19543.0,22489.0,149,0.00024395260917823905,687.9710156214228,709.4196740851814,1.0311766890998812,0.03070056678209463,gene_knockout_non_metabolic1,7,0,KO: EG10017,EG10017,KO,1.0
1,0.0,2520.0,127,0.00024291755574946012,380.0181065348155,707.0890993818066,1.8606721290976864,0.6209377821803462,gene_knockout_non_metabolic1,10,0,KO: EG10031,EG10031,KO,1.0
2,2530.0,5350.0,142,0.00027524082665458517,354.91440430506464,774.0940255052817,2.1810724392011815,0.7798167004236274,gene_knockout_non_metabolic1,10,0,KO: EG10031,EG10031,KO,1.0
3,5367.0,7947.0,130,0.0002569771346641047,388.56191401087585,757.7553233435842,1.9501533630040093,0.6679080171774514,gene_knockout_non_metabolic1,10,0,KO: EG10031,EG10031,KO,1.0
4,7967.0,10527.0,129,0.00023119940756145073,380.3573372168587,689.8902390905691,1.813795006923271,0.5954213392010284,gene_knockout_non_metabolic1,10,0,KO: EG10031,EG10031,KO,1.0
5,10547.0,13409.0,145,0.00020832009921396962,693.0860495265558,631.4721616450638,0.9111021092928069,-0.09310030315930017,gene_knockout_non_metabolic1,10,0,KO: EG10031,EG10031,KO,1.0
6,13417.0,16637.0,162,0.00020126461706754302,316.38710787651553,608.0642844509509,1.9218996896936638,0.6533141186001017,gene_knockout_non_metabolic1,10,0,KO: EG10031,EG10031,KO,1.0
7,16655.0,20055.0,171,0.00020063007778627342,303.84488947945465,602.1907020589374,1.9819016969171577,0.6840568367550529,gene_knockout_non_metabolic1,10,0,KO: EG10031,EG10031,KO,1.0
8,20062.0,23502.0,173,0.00018409514328662451,302.6830144618457,573.4678871524084,1.8946153558434846,0.6390158394847668,gene_knockout_non_metabolic1,10,0,KO: EG10031,EG10031,KO,1.0
1,0.0,2520.0,127,0.00025811061874422733,380.0046490148935,730.0430474931791,1.9211424107197344,0.6529200146772488,gene_knockout_non_metabolic1,12,0,KO: EG10034,EG10034,KO,1.0
2,2530.0,5250.0,137,0.00023356153006082975,365.8181745217622,694.3057849148681,1.8979532272351998,0.6407760566992616,gene_knockout_non_metabolic1,12,0,KO: EG10034,EG10034,KO,1.0
3,5258.0,8038.0,140,0.0001615917886635683,346.23448244051156,544.4918920502273,1.5726102386228369,0.4527368111879627,gene_knockout_non_metabolic1,12,0,KO: EG10034,EG10034,KO,1.0
4,8051.0,12211.0,209,0.00011204482057855184,272.4620833443687,435.34154939875896,1.5978059921406553,0.4686314333032681,gene_knockout_non_metabolic1,12,0,KO: EG10034,EG10034,KO,1.0
5,12219.0,18879.0,334,8.142172442401125e-05,216.8955987021747,394.6141038109612,1.8193734966139936,0.5984922091973782,gene_knockout_non_metabolic1,12,0,KO: EG10034,EG10034,KO,1.0
6,18899.0,28803.0,497,5.91958015501139e-05,395.17156783117946,364.2938446569939,0.9218624878716558,-0.08135921202426319,gene_knockout_non_metabolic1,12,0,KO: EG10034,EG10034,KO,1.0
7,28823.0,39625.0,542,4.2359116310666006e-05,364.6111276999792,287.0625545332223,0.7873115566824722,-0.23913123001913397,gene_knockout_non_metabolic1,12,0,KO: EG10034,EG10034,KO,1.0
1,0.0,2520.0,127,0.00024298075830841642,380.0166900893604,704.7814399539748,1.8546065431711602,0.6176725674545256,gene_knockout_non_metabolic1,13,0,KO: EG10035,EG10035,KO,1.0
2,2530.0,5310.0,140,0.00021070767289419092,353.71135345957396,637.8848321229248,1.803405024701389,0.5896765583176656,gene_knockout_non_metabolic1,13,0,KO: EG10035,EG10035,KO,1.0
3,5328.0,8488.0,159,0.00024157080554314275,319.37028138647815,685.6209837857275,2.146790179753889,0.7639737869453868,gene_knockout_non_metabolic1,13,0,KO: EG10035,EG10035,KO,1.0
4,8509.0,11389.0,145,0.0002358326350607371,343.6462607504179,680.8660725072496,1.9812992320080745,0.6837528072977893,gene_knockout_non_metabolic1,13,0,KO: EG10035,EG10035,KO,1.0
5,11401.0,14341.0,148,0.0002674666933037256,341.31146801556497,753.7193236511896,2.208303541728101,0.7922245925749597,gene_knockout_non_metabolic1,13,0,KO: EG10035,EG10035,KO,1.0
6,14356.0,17056.0,136,0.0002314725478722075,376.90240955356865,708.3337372040742,1.8793558206302727,0.6309290695234939,gene_knockout_non_metabolic1,13,0,KO: EG10035,EG10035,KO,1.0
7,17073.0,19793.0,137,0.00020831054668548954,356.458306311055,632.8936395342732,1.775505377007524,0.5740851018433497,gene_knockout_non_metabolic1,13,0,KO: EG10035,EG10035,KO,1.0
8,19810.0,23030.0,162,0.00023508757254522567,317.9676041521619,680.879694814405,2.14134926301666,0.7614361270909564,gene_knockout_non_metabolic1,13,0,KO: EG10035,EG10035,KO,1.0
1,0.0,2520.0,127,0.0002591101192610572,380.0046490148935,728.9012616580553,1.9181377479134143,0.6513547923982776,gene_knockout_non_metabolic1,14,0,KO: EG10039,EG10039,KO,1.0
2,2530.0,5330.0,141,0.0002474642190674521,365.5757950561191,734.19070381766,2.0083132246350046,0.6972951780286091,gene_knockout_non_metabolic1,14,0,KO: EG10039,EG10039,KO,1.0
3,5345.0,7985.0,133,0.00021044622649285172,370.74283248031236,652.0272398890038,1.7587049101579828,0.5645776916809914,gene_knockout_non_metabolic1,14,0,KO: EG10039,EG10039,KO,1.0
4,7992.0,11072.0,155,0.00021152637069208873,325.23249624304333,626.0869636990615,1.9250443019420553,0.6549489814708025,gene_knockout_non_metabolic1,14,0,KO: EG10039,EG10039,KO,1.0
5,11077.0,14337.0,164,0.00020733748135340815,315.045774158417,623.6965500461288,1.9797013678796735,0.6829460090281197,gene_knockout_non_metabolic1,14,0,KO: EG10039,EG10039,KO,1.0
6,14358.0,17618.0,164,0.00021969982102637074,311.67467091478636,638.0062837245971,2.0470264133174676,0.7163882100240757,gene_knockout_non_metabolic1,14,0,KO: EG10039,EG10039,KO,1.0
7,17638.0,20800.0,160,0.0002156055223999111,640.7839169232816,632.1914685241161,0.9865907239987826,-0.013499992214552836,gene_knockout_non_metabolic1,14,0,KO: EG10039,EG10039,KO,1.0
8,20816.0,24036.0,162,0.00023868949124495492,316.3412242961522,686.0517996073695,2.1687081762227165,0.7741316797882742,gene_knockout_non_metabolic1,14,0,KO: EG10039,EG10039,KO,1.0
1,0.0,2520.0,127,0.0002451923865918724,379.9488713897355,709.022682546148,1.8661002464693797,0.6238508236345428,gene_knockout_non_metabolic1,17,0,KO: EG10046,EG10046,KO,1.0
2,2530.0,5370.0,143,0.00024542944589855834,357.6103072530675,722.6829577247634,2.0208672486985884,0.7035267503158183,gene_knockout_non_metabolic1,17,0,KO: EG10046,EG10046,KO,1.0
3,5380.0,8100.0,137,0.00023824503744971522,361.5711344748173,694.0551970930219,1.9195536670844542,0.6520926939553198,gene_knockout_non_metabolic1,17,0,KO: EG10046,EG10046,KO,1.0
4,8111.0,10931.0,142,0.00021680145526416122,347.82563678325425,643.9887797435758,1.8514701380245704,0.6159799927103112,gene_knockout_non_metabolic1,17,0,KO: EG10046,EG10046,KO,1.0
5,10952.0,14072.0,157,0.00021326284070756035,325.03341239098177,635.8522172636101,1.9562672421466174,0.6710381891443494,gene_knockout_non_metabolic1,17,0,KO: EG10046,EG10046,KO,1.0
6,14092.0,17274.0,161,0.00022344892665358048,638.6309060356057,650.9345922528755,1.019265723128946,0.01908248877331923,gene_knockout_non_metabolic1,17,0,KO: EG10046,EG10046,KO,1.0
7,17293.0,20413.0,157,0.00021247364264400737,326.49796914792,636.2076118605441,1.9485806099219873,0.6671012151856991,gene_knockout_non_metabolic1,17,0,KO: EG10046,EG10046,KO,1.0
8,20434.0,23614.0,160,0.0001922771644899016,318.86307751400045,587.5432518155685,1.8426192721851624,0.6111880768723196,gene_knockout_non_metabolic1,17,0,KO: EG10046,EG10046,KO,1.0
1,0.0,2520.0,127,0.00025858713618074876,380.0012663366084,735.0232597386384,1.9342652902833972,0.6597275594353873,gene_knockout_non_metabolic1,19,0,KO: EG10051,EG10051,KO,1.0
2,2530.0,5230.0,136,0.00020762995915539443,370.8275051759001,653.8069135470591,1.7631025326369176,0.5670750597716516,gene_knockout_non_metabolic1,19,0,KO: EG10051,EG10051,KO,1.0
3,5241.0,8281.0,153,0.0002308609757479249,327.5572744330984,662.5132512419218,2.0225875074474526,0.7043776359848317,gene_knockout_non_metabolic1,19,0,KO: EG10051,EG10051,KO,1.0
4,8291.0,11331.0,153,0.00021996991713296843,333.18215757192945,656.2461058287299,1.9696315991562525,0.6778465197577472,gene_knockout_non_metabolic1,19,0,KO: EG10051,EG10051,KO,1.0
5,11350.0,14430.0,155,0.00022365793007557194,329.4144829039898,659.5590788031116,2.0022163961605317,0.6942547650420023,gene_knockout_non_metabolic1,19,0,KO: EG10051,EG10051,KO,1.0
6,14439.0,17499.0,154,0.0001859900616596253,330.96632968609003,587.2874180838144,1.7744627335379883,0.5734976917782176,gene_knockout_non_metabolic1,19,0,KO: EG10051,EG10051,KO,1.0
7,17509.0,21069.0,179,0.0001797487980306735,294.03288843978305,560.1024366085621,1.9048972364303023,0.6444280629925524,gene_knockout_non_metabolic1,19,0,KO: EG10051,EG10051,KO,1.0
8,21086.0,24886.0,191,0.00023284436555698126,281.40740964219833,684.431333351039,2.432172394540977,0.8887848475048635,gene_knockout_non_metabolic1,19,0,KO: EG10051,EG10051,KO,1.0
