gene_id,monomer_id,mean_functional_units,num_complexes,is_functional
EG11628,ARTJ-MONOMER[p],0.04240882103477523,1,False
EG11627,ARTM-MONOMER[i],0.04240882103477523,2,False
EG11305,EG11305-MONOMER[i],0.04240882103477523,1,False
EG11625,ARTI-MONOMER[p],0.04240882103477523,1,False
G7806,TATA[c],0.04240882103477523,1,False
G7808,G7808-MONOMER[i],0.04240882103477523,1,False
EG10450,GLUTAMIDOTRANS-MONOMER[c],0.04240882103477523,1,False
EG11626,ARTQ-MONOMER[i],0.04240882103477523,2,False
EG11479,EG11479-MONOMER[m],0.04240882103477523,1,False
G7244,G7244-MONOMER[c],0.043256997455470736,1,False
G6444,G6444-MONOMER[c],0.04410517387616624,1,False
EG10337,1-PFK-MONOMER[c],0.044529262086514,1,False
EG10025,E2P-MONOMER[c],0.04551880124399208,1,False
EG10349,FUCISOM-MONOMER[c],0.046225614927905,1,False
G6494,G6494-MONOMER[c],0.04664970313825276,1,False
EG12845,EG12845-MONOMER[c],0.04749787955894826,2,False
G6476,YCBM-MONOMER[m],0.04919423240033927,1,False
EG12358,YCBE-MONOMER[i],0.04919423240033927,1,False
G6478,G6478-MONOMER[m],0.04919423240033927,1,False
G7789,G7790-MONOMER[c],0.04961832061068702,1,False
EG11821,AMTB-MONOMER[m],0.05032513429459994,1,False
EG10964,ORNDECARBOXDEG-MONOMER[c],0.05046649703138253,1,False
EG10855,EG10855-MONOMER[o],0.05089058524173028,2,False
EG11569,EG11569-MONOMER[o],0.05089058524173028,2,False
G6783,G6783-MONOMER[i],0.05173876166242578,2,False
EG10843,PD00221[c],0.05216284987277354,1,False
EG12458,YJCX-MONOMER[m],0.05258693808312129,1,False
EG11958,YJCV-MONOMER[i],0.05258693808312129,1,False
EG11959,YJCW-MONOMER[i],0.05258693808312129,1,False
G7624,LSERINEDEAM3-MONOMER[c],0.05343511450381679,1,False
EG12279,EG12279-MONOMER[c],0.05385920271416455,1,False
G7263,G7263-MONOMER[c],0.05385920271416455,1,False
EG10351,LACTALDREDUCT-MONOMER[c],0.05385920271416455,1,False
G6219,TAUC-MONOMER[i],0.05385920271416455,1,False
EG11245,EG11245-MONOMER[c],0.05385920271416455,1,False
EG10137,CYTIDEAM-MONOMER[c],0.05385920271416455,1,False
G6959,G6959-MONOMER[c],0.05385920271416455,1,False
G6217,TAUA-MONOMER[p],0.05385920271416455,1,False
EG10468,HYAA-MONOMER[i],0.05385920271416455,2,False
EG10469,HYAB-MONOMER[i],0.05385920271416455,2,False
EG11789,GDPMANMANHYDRO-MONOMER[c],0.05385920271416455,1,False
EG10470,HYAC-MONOMER[i],0.05385920271416455,2,False
G6218,TAUB-MONOMER[i],0.05385920271416455,1,False
G6428,G6428-MONOMER[c],0.05665818490245971,1,False
EG10348,FUCPALDOL-MONOMER[c],0.056827820186598814,1,False
EG12423,MONOMER0-147[c],0.056827820186598814,1,False
EG10938,SECD[i],0.05767599660729432,2,False
EG11096,EG11096-MONOMER[i],0.05767599660729432,2,False
EG10940,SECF[i],0.05767599660729432,2,False
EG10994,TDK-MONOMER[c],0.058524173027989825,1,False
EG11040,TYRB-MONOMER[c],0.058948261238337574,1,False
EG10721,PHNL-MONOMER[i],0.06276505513146735,2,False
EG10361,GABATRANSAM-MONOMER[c],0.0631891433418151,1,False
M013,MHPDHYDROL-MONOMER[c],0.06463104325699745,1,False
EG11257,EG11257-MONOMER[i],0.0648854961832061,1,False
EG10700,6PFK-2-MONOMER[c],0.06658184902459711,1,False
EG10131,LYSDECARBOX-MONOMER[c],0.0667514843087362,1,False
EG10238,EG10238-MONOMER[c],0.06700593723494487,2,False
EG11505,EG11505-MONOMER[c],0.06700593723494487,2,False
EG11444,METHYLMALONYL-COA-MUT-MONOMER[c],0.06700593723494487,1,False
EG10243,EG10243-MONOMER[c],0.06700593723494487,2,False
EG10652,NHAA-MONOMER[i],0.06743002544529263,1,False
G6802,YDEZ-MONOMER[i],0.06743002544529263,1,False
G6801,YDEY-MONOMER[i],0.06743002544529263,1,False
G6803,YNEA-MONOMER[p],0.06743002544529263,1,False
G6800,YDEX-MONOMER[i],0.06743002544529263,1,False
G7427,G7427-MONOMER[c],0.06785411365564036,1,False
G7428,G7428-MONOMER[c],0.06785411365564036,1,False
G7429,G7429-MONOMER[c],0.06785411365564036,1,False
G7426,G7426-MONOMER[c],0.06785411365564036,1,False
G7430,G7430-MONOMER[c],0.06785411365564036,1,False
G6285,G6285-MONOMER[c],0.06827820186598813,1,False
EG11643,EG11643-MONOMER[i],0.06827820186598813,1,False
EG12084,NUOC-MONOMER[m],0.06870229007633588,2,False
EG12082,NUOA-MONOMER[m],0.06870229007633588,1,False
EG12083,NUOB-MONOMER[m],0.06870229007633588,2,False
EG12086,NUOE-MONOMER[m],0.06870229007633588,2,False
EG12091,NUOK-MONOMER[m],0.06870229007633588,1,False
EG12088,NUOH-MONOMER[m],0.06870229007633588,1,False
EG11774,NUOF-MONOMER[m],0.06870229007633588,2,False
EG12090,NUOJ-MONOMER[m],0.06870229007633588,1,False
EG12089,NUOI-MONOMER[m],0.06870229007633588,2,False
EG11773,NUOM-MONOMER[m],0.06870229007633588,1,False
EG12092,NUOL-MONOMER[m],0.06870229007633588,1,False
EG12087,NUOG-MONOMER[m],0.06870229007633588,2,False
EG12093,NUON-MONOMER[m],0.06870229007633588,1,False
EG10321,EG10321-MONOMER[e],0.06881538026576194,1,False
G361,G361-MONOMER[c],0.06881538026576194,1,False
EG10841,EG10841-MONOMER[e],0.06881538026576194,1,False
EG11967,EG11967-MONOMER[e],0.06881538026576194,1,False
EG11545,EG11545-MONOMER[e],0.06881538026576194,1,False
EG10279,FADB-MONOMER[c],0.07039864291772689,1,False
EG10278,FADA-MONOMER[c],0.07039864291772689,1,False
EG12191,PROTEIN-PII2[c],0.07068136839129203,1,False
EG10727,ALKAPHOSPHA-MONOMER[p],0.07124681933842239,1,False
G6521,G6521-MONOMER[c],0.07181227028555272,1,False
EG10658,EG10658-MONOMER[m],0.07633587786259542,1,False
EG10952,EG10952-MONOMER[m],0.07633587786259542,1,False
G7320,G7320-MONOMER[m],0.07633587786259542,1,False
G6093,G6093-MONOMER[m],0.07633587786259542,1,False
G7352,G7352-MONOMER[m],0.07633587786259542,1,False
G6477,MONOMER-162[c],0.07718405428329092,1,False
G7114,B2075-MONOMER[i],0.07760814249363868,1,False
G7113,MDTA[m],0.07760814249363868,1,False
G7115,B2076-MONOMER[i],0.07760814249363868,1,False
EG10565,MALTODEXGLUCOSID-MONOMER[c],0.07972858354537744,1,False
EG11064,EG11064-MONOMER[c],0.0810008481764207,1,False
G7676,NANK-MONOMER[c],0.08269720101781171,1,False
EG10055,RIBULPEPIM-MONOMER[c],0.08375742154368108,1,False
G6652,G6652-MONOMER[c],0.08375742154368108,1,False
EG11904,GLYCDEH-MONOMER[c],0.08428753180661577,1,False
EG12131,EG12131-MONOMER[c],0.08736217133163698,1,False
EG10538,LIVH-MONOMER[i],0.08736217133163698,2,False
EG10541,LIVM-MONOMER[i],0.08736217133163698,2,False
EG12130,EG12130-MONOMER[c],0.08736217133163698,1,False
G6479,MONOMER0-146[c],0.08736217133163698,1,False
EG10540,LIVK-MONOMER[p],0.08736217133163698,1,False
EG10537,LIVG-MONOMER[m],0.08736217133163698,2,False
EG10539,LIVJ-MONOMER[p],0.08736217133163698,1,False
EG10536,LIVF-MONOMER[c],0.08736217133163698,2,False
EG10929,SBP-MONOMER[p],0.089058524173028,1,False
EG10214,DALADALALIGB-MONOMER[c],0.08948261238337574,1,False
EG10677,OPPD-MONOMER[i],0.0899067005937235,2,False
EG10675,OPPB-MONOMER[i],0.0899067005937235,2,False
EG10676,OPPC-MONOMER[i],0.0899067005937235,2,False
EG10678,OPPF-MONOMER[i],0.0899067005937235,2,False
EG10674,OPPA-MONOMER[p],0.0899067005937235,1,False
G6665,G6665-MONOMER[p],0.0899067005937235,1,False
G7313,G7313-MONOMER[c],0.090754877014419,1,False
EG10741,EG10741-MONOMER[c],0.0916030534351145,1,False
G7689,G7689-MONOMER[c],0.0916030534351145,1,False
EG10990,THREDEHYDCAT-MONOMER[c],0.09223918575063614,1,False
G6626,MONOMER0-1261[c],0.09245122985581,1,False
G6627,G6627-MONOMER[c],0.09245122985581,1,False
EG11399,EG11399-MONOMER[p],0.09287531806615776,1,False
G7724,G7724-MONOMER[c],0.0938295165394402,1,False
EG11005,TRYPTOPHAN-MONOMER[c],0.09435962680237489,1,False
G6286,G6286-MONOMER[c],0.09584393553859202,1,False
G7185,G7185-MONOMER[c],0.09669211195928754,1,False
G6341,CITTRANS-MONOMER[c],0.09711620016963528,1,False
G7463,G7463-MONOMER[c],0.09754028837998303,1,False
EG12629,GLUCONOKINII-MONOMER[c],0.09881255301102629,1,False
EG11501,ARGDECARBOXDEG-MONOMER[c],0.09898218829516539,1,False
G7856,SGAT-MONOMER[m],0.0996607294317218,1,False
EG12495,YJFU-MONOMER[i],0.0996607294317218,1,False
EG12494,YJFT-MONOMER[c],0.0996607294317218,1,False
EG12095,SECG[m],0.10008481764206956,3,False
EG10939,SECE[m],0.10008481764206956,3,False
EG10766,SECY[m],0.10008481764206956,3,False
EG11417,RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER[c],0.1005089058524173,2,False
G6417,G6417-MONOMER[i],0.10250817884405669,1,False
EG10973,EG10973-MONOMER[c],0.10262934690415607,1,False
G6329,G6329-MONOMER[c],0.10347752332485156,1,False
G6908,G6908-MONOMER[c],0.10347752332485156,1,False
G6909,G6909-MONOMER[c],0.10347752332485156,1,False
G6907,G6907-MONOMER[c],0.10347752332485156,1,False
G7055,G7055-MONOMER[c],0.10390161153519932,1,False
EG10305,FHUD-MONOMER[p],0.10432569974554708,1,False
EG10303,FHUB-MONOMER[i],0.10432569974554708,1,False
EG12309,EG12309-MONOMER[c],0.10432569974554708,1,False
EG10304,FHUC-MONOMER[i],0.10432569974554708,1,False
EG12059,CCMA-MONOMER[i],0.10474978795589483,2,False
EG12058,CCMB-MONOMER[i],0.10474978795589483,2,False
EG10577,ALPHAGALACTOSID-MONOMER[c],0.10559796437659033,1,False
EG10521,KEFC-MONOMER[i],0.10644614079728583,1,False
G6666,MONOMER0-82[i],0.10674906094753421,1,False
EG12007,EG12007-MONOMER[i],0.10687022900763359,1,False
EG11055,BETA-GLUCURONID-MONOMER[c],0.10750636132315522,1,False
EG13161,PD00297[c],0.1077184054283291,1,False
EG10591,PD03938[c],0.10814249363867684,1,False
M012,MHPCHYDROL-MONOMER[c],0.10814249363867684,1,False
G7920,G7920-MONOMER[p],0.10814249363867684,1,False
G7091,UGD-MONOMER[c],0.1085665818490246,1,False
G6906,G6906-MONOMER[c],0.1102629346904156,2,False
G6905,G6905-MONOMER[c],0.1102629346904156,1,False
M011,DHPDIOXYGEN-MONOMER[i],0.11068702290076336,1,False
EG12033,EG12033-MONOMER[c],0.11167656205824145,1,False
EG10613,EG10613-MONOMER[m],0.11280746395250212,1,False
EG10100,ATPC-MONOMER[i],0.11337291489963244,2,False
EG10104,ATPG-MONOMER[m],0.11337291489963244,2,False
EG10105,ATPH-MONOMER[m],0.11337291489963244,2,False
EG11169,TTDB-MONOMER[c],0.11365564037319763,1,False
EG11168,TTDA-MONOMER[c],0.11365564037319763,1,False
G6196,G6196-MONOMER[c],0.11365564037319763,1,False
G6323,G6323-MONOMER[i],0.11426148067369442,1,False
G7531,G7531-MONOMER[c],0.11704834605597965,1,False
EG10928,SBMA-MONOMER[i],0.11704834605597965,1,False
G7286,G7286-MONOMER[c],0.12100650268589201,1,False
G6088,G6088-MONOMER[c],0.12171331636980492,1,False
G6715,G6715-MONOMER[c],0.122702855527283,1,False
G6714,G6714-MONOMER[c],0.122702855527283,1,False
EG12344,EG12344-MONOMER[c],0.12270285552728302,1,False
EG11583,GLYOCARBOLIG-MONOMER[c],0.12298558100084818,1,False
EG10176,CARBODEHYDRAT-MONOMER[c],0.12298558100084818,1,False
EG11049,UGPE-MONOMER[m],0.12340966921119594,1,False
EG11048,UGPC-MONOMER[m],0.12340966921119594,1,False
EG11047,UGPB-MONOMER[m],0.12340966921119594,1,False
EG11046,UGPA-MONOMER[m],0.12340966921119594,1,False
EG10814,RBSA-MONOMER[m],0.12383375742154368,1,False
EG10815,RBSB-MONOMER[m],0.12383375742154368,1,False
EG10816,RBSC-MONOMER[m],0.12383375742154368,1,False
G6281,G6281-MONOMER[c],0.12510602205258695,1,False
EG11580,EG11580-MONOMER[c],0.12595419847328243,1,False
G7107,G7107-MONOMER[o],0.12712044105173875,1,False
G7105,G7105-MONOMER[i],0.12712044105173875,1,False
EG10255,EG10255-MONOMER[p],0.1272264631043257,1,False
EG11787,GDPMANDEHYDRA-MONOMER[c],0.1272264631043257,1,False
EG10033,GLUCOSE-1-PHOSPHAT-MONOMER[p],0.12765055131467345,1,False
G7425,G7425-MONOMER[c],0.1280746395250212,2,False
G6755,G6755-MONOMER[c],0.1289228159457167,1,False
EG11236,EG11236-MONOMER[i],0.12934690415606445,1,False
G6306,G6306-MONOMER[c],0.13019508057675996,1,False
EG10443,EG10443-MONOMER[c],0.13104325699745548,1,False
G6708,G6708-MONOMER[c],0.1316087079445858,1,False
EG10442,EG10442-MONOMER[c],0.13273960983884647,2,False
