project,variant,label,mean_growth_rate,median_growth_rate,std_growth_rate,max_growth_rate,initial_dry_mass,final_dry_mass,max_dry_mass,fold_change_mass,duration_sec,n_timepoints,generations_used
gene_ko_441imported_2seeds,95,KO: EG10865,0.0002546186081488012,0.00017269847171041343,0.0002582271740389405,0.0010894003372583139,266.9493849022739,2693.7739424881966,2697.5453688491707,10.090953921749422,19938.0,54,8
gene_ko_441imported_2seeds,96,KO: EG12715,0.00020927789406913045,0.0002339619466406954,7.985679657061859e-05,0.000273534707274943,266.9758116187776,609.1603680888209,721.3115278158866,2.28170621299078,23851.0,65,8
gene_ko_441imported_2seeds,97,KO: G7833,0.0002148447457547131,0.00023965900481702607,9.444894553172673e-05,0.0005675808174462438,266.9717844099665,616.167395068115,775.5459482404985,2.307986952366163,23534.0,64,8
gene_ko_441imported_2seeds,98,KO: EG10920,0.00037716981764993876,0.0002561597526983615,0.00040209263339734645,0.0020898110278214947,266.9493849022739,4870.656197974058,4870.656197974058,18.24561686012924,15543.0,43,8
gene_ko_441imported_2seeds,99,KO: EG12625,0.00020225658356134326,0.00022470775414212748,7.571014801952802e-05,0.00027508367161156125,266.977523768993,589.3164209831057,690.3085089385249,2.2073634239450883,24626.0,68,8
gene_ko_441imported_2seeds,100,KO: EG10537,0.00020630415243481876,0.00022876285797242518,7.910492747218057e-05,0.000290093916034634,266.97343934902676,621.1139329525918,734.4763873292752,2.326500847676389,24306.0,66,8
gene_ko_441imported_2seeds,101,KO: EG10864,0.0003343854582166693,0.00021946378968638915,0.00031136586080406147,0.0011833266201894696,266.9493849022739,3245.15324852673,3245.15324852673,12.156436508421741,14480.0,40,8
gene_ko_441imported_2seeds,102,KO: G7542,0.00022181458183415995,0.00025313084272335416,8.970604872758589e-05,0.00031473777837110405,266.9595573545265,609.3429574164488,790.4017602270244,2.282529097121748,22179.0,60,8
gene_ko_441imported_2seeds,103,KO: EG10115,0.00020687028615239323,0.00023329945095445956,7.780578087631121e-05,0.00027623125463139875,266.9681731777026,720.5343278201403,720.5343278201403,2.6989521606402476,24928.0,67,8
gene_ko_441imported_2seeds,104,KO: G6437,0.0002165219476635682,0.00023245972489075334,9.339282830691948e-05,0.0005649067509978545,266.95562515849963,754.6840051818301,778.9737442202609,2.8270016963821285,23917.0,66,8
gene_ko_441imported_2seeds,105,KO: G7158,0.00018041302960305987,0.00019417586908195372,7.213453828282836e-05,0.0002904952246152556,266.9483707974723,516.2070247287684,719.9323635871651,1.9337335649836311,27564.0,73,8
gene_ko_441imported_2seeds,106,KO: G7888,0.00019632873547372048,0.00021875755321763867,7.328333680757151e-05,0.00027785268649130394,266.97210497198034,606.9103399397679,658.0616330263476,2.2733099400158876,25653.0,68,8
gene_ko_441imported_2seeds,107,KO: EG10661,0.00020702235808945057,0.00022564603598011898,8.100375357337229e-05,0.00029337525611029764,266.9768566013363,596.7932506985369,728.0113698107884,2.235374475135497,23971.0,65,8
gene_ko_441imported_2seeds,108,KO: EG10330,0.00020414035138903718,0.00022716072639863744,7.744702104310573e-05,0.0002809628823066844,266.98156839299156,626.5653717746511,741.3777922551278,2.3468487938926157,24751.0,67,8
gene_ko_441imported_2seeds,109,KO: EG10192,0.0002146723312749515,0.00024654893697812657,8.675753616701e-05,0.0003007621387583939,266.9717625675212,654.0366425143211,790.5062392744696,2.449834530155246,23485.0,64,8
gene_ko_441imported_2seeds,110,KO: EG50006,0.0002188412004293663,0.0002444088694321803,8.485620822083459e-05,0.00028292662474701776,266.9671540601488,733.2241808199053,756.0317668238829,2.746495850402282,23108.0,63,8
gene_ko_441imported_2seeds,111,KO: EG10356,0.00018689835773066287,0.000208317272586636,7.192341726193526e-05,0.000271619498786164,266.9871788152029,535.5220406301194,701.7217900850267,2.005796843903073,25829.0,70,8
gene_ko_441imported_2seeds,112,KO: G6105,0.00021388630957563882,0.00023858261431182362,8.184877911527706e-05,0.0003042257802160672,266.9764925372041,666.4933915924889,738.7252036229756,2.4964497258110123,23825.0,65,8
gene_ko_441imported_2seeds,113,KO: EG11375,0.00020606283814780866,0.00023183066724544518,8.10199386288707e-05,0.00028195133507376757,266.97213496403583,616.8220558605369,708.2656837024549,2.3104360908063675,24197.0,64,8
gene_ko_441imported_2seeds,114,KO: EG10350,0.0001972113049258705,0.00021904154661126385,7.561679596254249e-05,0.00031067041623870933,266.9828490349621,590.0252077445075,761.7738856588878,2.209974198257365,25508.0,69,8
gene_ko_441imported_2seeds,115,KO: EG11576,7.54066475851612e-05,5.1602490897854665e-05,6.190929930193558e-05,0.00027807165130641355,266.9788584254484,262.71299234866774,638.614020564067,0.9840217083032743,33932.0,88,8
gene_ko_441imported_2seeds,116,KO: M004,0.00019461474008020065,0.00021457599390579203,7.940237728310948e-05,0.00031137484679286825,266.96470230283717,539.0653695073124,788.5234526913946,2.0192383669351615,25187.0,68,8
gene_ko_441imported_2seeds,117,KO: EG50002,0.00031304690860184614,0.0001892711953283374,0.0003380701016227108,0.0015341661537853868,266.9493849022739,5372.216839303672,5372.216839303672,20.124477309698086,17855.0,47,8
gene_ko_441imported_2seeds,118,KO: EG10464,0.00020254967271381353,0.0002247146232906336,7.858513418464116e-05,0.0002900420872700527,266.9764925372041,629.2549930497134,729.8588741421318,2.3569677879486886,24691.0,67,8
gene_ko_441imported_2seeds,119,KO: EG11934,0.00018780695690995928,0.0002064932061510495,7.048811826058638e-05,0.00029500709653603396,266.9705593213504,598.9052594968666,713.7895343446719,2.2433382205862222,26457.0,71,8
gene_ko_441imported_2seeds,120,KO: EG10045,0.00020760435117557035,0.00023383620303064326,7.902144765386032e-05,0.0002826176883802666,266.96834454359407,663.3846381138903,714.0942527441287,2.4848812665336966,24289.0,67,8
gene_ko_441imported_2seeds,121,KO: EG10637,0.00021642655861080998,0.0002289595256347858,0.00010600332058104864,0.0007629842379596385,266.96772649023274,642.021102387411,770.6885028410566,2.4048641040919976,23847.0,65,8
gene_ko_441imported_2seeds,122,KO: EG10868,0.00035150497002029807,0.00023868042495443583,0.0004582162268648366,0.002879333295889011,266.9493849022739,5458.587538697853,5458.587538697853,20.44802440993134,18334.0,49,8
gene_ko_441imported_2seeds,123,KO: EG10064,0.000198282864713926,0.00021036183298064046,7.793192008529926e-05,0.000294603825772344,266.9764925372041,643.0352986251016,766.6562473828342,2.408583963756631,25292.0,67,8
gene_ko_441imported_2seeds,124,KO: EG10707,8.754991609403574e-05,6.536202588455496e-05,6.928876359090827e-05,0.0002860251415181256,266.97329523820224,307.2833345144709,743.01184530399,1.1509890314696183,36648.0,96,8
gene_ko_441imported_2seeds,125,KO: EG10918,0.0002546186081488012,0.00017269847171041343,0.0002582271740389405,0.0010894003372583139,266.9493849022739,2693.7739424881966,2697.5453688491707,10.090953921749422,19938.0,54,8
gene_ko_441imported_2seeds,126,KO: EG10077,0.00021390576690573476,0.0002423149754896904,8.53609359101981e-05,0.0003173443146178874,266.9647654896215,676.4759616314032,795.4845056349695,2.533952225458388,23227.0,63,8
gene_ko_441imported_2seeds,127,KO: EG11746,0.0002069227811686986,0.0002301627783022178,8.093005546512166e-05,0.00030420911638071187,266.9747700106519,722.0510269514289,745.3269841236804,2.7045665285997624,24756.0,66,8
gene_ko_441imported_2seeds,128,KO: EG10195,0.00020286039689951547,0.00022847742882858464,8.088891102798481e-05,0.0003001316252550339,266.9828490349621,559.2863764860606,734.89593717203,2.09484009369014,24026.0,65,8
gene_ko_441imported_2seeds,129,KO: EG10079,0.00019208404387551338,0.0002060627240817218,7.725272870780342e-05,0.00029811778675365087,266.975745005044,573.3022162489806,783.1123649565818,2.1473943868501952,26286.0,71,8
